node,activity_count,retweet_ratio,mention_ratio,reply_ratio,activity_span,is_active
41791,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,198179,1
41809,2,1.0,0.0,0.0,141994,1
41812,11,0.0,0.6363636363636364,0.36363636363636365,6421,1
41831,1,0.0,1.0,0.0,0,1
41855,0,0.0,0.0,0.0,0,0
42042,0,0.0,0.0,0.0,0,0
42046,6,0.16666666666666666,0.5,0.3333333333333333,23625,1
42051,0,0.0,0.0,0.0,0,0
42092,4,0.0,0.5,0.5,242,1
42094,0,0.0,0.0,0.0,0,0
42095,1,0.0,1.0,0.0,0,1
42112,0,0.0,0.0,0.0,0,0
42118,0,0.0,0.0,0.0,0,0
42134,1,0.0,1.0,0.0,0,1
42182,29,0.3793103448275862,0.5172413793103449,0.10344827586206896,380445,1
42211,0,0.0,0.0,0.0,0,0
42291,0,0.0,0.0,0.0,0,0
42302,3,0.3333333333333333,0.6666666666666666,0.0,783,1
42303,5,0.8,0.2,0.0,37765,1
42326,1,0.0,1.0,0.0,0,1
42368,1,0.0,1.0,0.0,0,1
42418,10,0.7,0.3,0.0,348102,1
42492,1,1.0,0.0,0.0,0,1
42574,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,5984,1
42578,1,0.0,1.0,0.0,0,1
42619,3,1.0,0.0,0.0,61432,1
42623,0,0.0,0.0,0.0,0,0
42630,1,1.0,0.0,0.0,0,1
42648,1,0.0,1.0,0.0,0,1
42653,1,1.0,0.0,0.0,0,1
42658,3,0.3333333333333333,0.6666666666666666,0.0,28671,1
42660,0,0.0,0.0,0.0,0,0
42670,0,0.0,0.0,0.0,0,0
42691,3,0.3333333333333333,0.6666666666666666,0.0,612,1
42710,1,1.0,0.0,0.0,0,1
42736,8,0.25,0.75,0.0,26776,1
42890,0,0.0,0.0,0.0,0,0
42984,25,0.4,0.48,0.12,443615,1
43017,6,1.0,0.0,0.0,433308,1
43130,0,0.0,0.0,0.0,0,0
43140,0,0.0,0.0,0.0,0,0
43147,1,1.0,0.0,0.0,0,1
43149,1,1.0,0.0,0.0,0,1
43159,3,0.3333333333333333,0.6666666666666666,0.0,35718,1
43167,0,0.0,0.0,0.0,0,0
43168,23,0.6956521739130435,0.2608695652173913,0.043478260869565216,282507,1
43169,1,1.0,0.0,0.0,0,1
43187,1,1.0,0.0,0.0,0,1
43280,1,1.0,0.0,0.0,0,1
43347,12,0.5833333333333334,0.3333333333333333,0.08333333333333333,406811,1
43398,1,1.0,0.0,0.0,0,1
43500,2,0.5,0.5,0.0,0,1
43544,0,0.0,0.0,0.0,0,0
43673,0,0.0,0.0,0.0,0,0
43720,23,0.17391304347826086,0.6521739130434783,0.17391304347826086,8144,1
43724,0,0.0,0.0,0.0,0,0
43735,1,1.0,0.0,0.0,0,1
43741,0,0.0,0.0,0.0,0,0
43766,2,0.5,0.5,0.0,0,1
43837,1,1.0,0.0,0.0,0,1
43845,0,0.0,0.0,0.0,0,0
43852,4,1.0,0.0,0.0,50991,1
43863,0,0.0,0.0,0.0,0,0
43876,0,0.0,0.0,0.0,0,0
43892,2,0.5,0.5,0.0,0,1
43921,2,0.0,1.0,0.0,69650,1
44041,0,0.0,0.0,0.0,0,0
44133,1,1.0,0.0,0.0,0,1
44134,0,0.0,0.0,0.0,0,0
44135,1,0.0,1.0,0.0,0,1
44136,0,0.0,0.0,0.0,0,0
44146,0,0.0,0.0,0.0,0,0
44287,1,1.0,0.0,0.0,0,1
44302,1,1.0,0.0,0.0,0,1
44377,2,0.0,1.0,0.0,0,1
44445,1,0.0,1.0,0.0,0,1
44499,0,0.0,0.0,0.0,0,0
44511,1,1.0,0.0,0.0,0,1
44611,1,1.0,0.0,0.0,0,1
44620,2,0.5,0.5,0.0,257285,1
44655,5,0.2,0.8,0.0,135481,1
44658,0,0.0,0.0,0.0,0,0
44689,0,0.0,0.0,0.0,0,0
44693,2,0.5,0.5,0.0,0,1
44694,2,0.5,0.5,0.0,0,1
44697,0,0.0,0.0,0.0,0,0
44701,2,0.5,0.5,0.0,0,1
44712,1,1.0,0.0,0.0,0,1
44714,1,1.0,0.0,0.0,0,1
44737,0,0.0,0.0,0.0,0,0
44750,1,1.0,0.0,0.0,0,1
44778,0,0.0,0.0,0.0,0,0
44807,3,1.0,0.0,0.0,123272,1
44817,1,1.0,0.0,0.0,0,1
44827,2,0.5,0.5,0.0,150,1
44840,1,1.0,0.0,0.0,0,1
44926,0,0.0,0.0,0.0,0,0
44937,0,0.0,0.0,0.0,0,0
45000,2,0.0,1.0,0.0,33955,1
45112,0,0.0,0.0,0.0,0,0
45137,3,0.6666666666666666,0.3333333333333333,0.0,26036,1
45210,1,0.0,1.0,0.0,0,1
45224,0,0.0,0.0,0.0,0,0
45250,3,0.0,1.0,0.0,127701,1
45305,1,1.0,0.0,0.0,0,1
45356,5,0.2,0.8,0.0,115,1
45360,0,0.0,0.0,0.0,0,0
45395,16,0.8125,0.1875,0.0,212002,1
45462,0,0.0,0.0,0.0,0,0
45605,36,0.3333333333333333,0.5555555555555556,0.1111111111111111,163553,1
45618,0,0.0,0.0,0.0,0,0
45638,0,0.0,0.0,0.0,0,0
45655,4,0.5,0.25,0.25,79060,1
45683,0,0.0,0.0,0.0,0,0
45707,2,0.0,0.5,0.5,0,1
45711,0,0.0,0.0,0.0,0,0
45713,0,0.0,0.0,0.0,0,0
45793,1,0.0,1.0,0.0,0,1
45799,0,0.0,0.0,0.0,0,0
45810,1,0.0,1.0,0.0,0,1
45831,1,0.0,1.0,0.0,0,1
45846,3,0.3333333333333333,0.6666666666666666,0.0,81173,1
45848,3,0.6666666666666666,0.3333333333333333,0.0,177840,1
45858,1,1.0,0.0,0.0,0,1
45909,5,0.6,0.4,0.0,20732,1
45952,0,0.0,0.0,0.0,0,0
45980,1,1.0,0.0,0.0,0,1
45981,0,0.0,0.0,0.0,0,0
45983,2,0.5,0.5,0.0,0,1
46021,0,0.0,0.0,0.0,0,0
46027,1,1.0,0.0,0.0,0,1
46040,0,0.0,0.0,0.0,0,0
46042,0,0.0,0.0,0.0,0,0
46080,0,0.0,0.0,0.0,0,0
46150,0,0.0,0.0,0.0,0,0
46158,1,0.0,1.0,0.0,0,1
46170,9,0.8888888888888888,0.1111111111111111,0.0,44429,1
46175,0,0.0,0.0,0.0,0,0
46225,3,0.3333333333333333,0.6666666666666666,0.0,0,1
46319,2,0.5,0.5,0.0,0,1
46328,4,0.75,0.25,0.0,88801,1
46336,1,1.0,0.0,0.0,0,1
46339,2,1.0,0.0,0.0,18173,1
46342,1,0.0,1.0,0.0,0,1
46344,1,1.0,0.0,0.0,0,1
46413,1,1.0,0.0,0.0,0,1
46454,4,0.25,0.5,0.25,168797,1
46465,1,1.0,0.0,0.0,0,1
46480,0,0.0,0.0,0.0,0,0
46484,1,0.0,1.0,0.0,0,1
46503,2,0.0,0.5,0.5,0,1
46518,1,1.0,0.0,0.0,0,1
46528,2,0.5,0.5,0.0,0,1
46531,1,1.0,0.0,0.0,0,1
46535,6,0.0,1.0,0.0,177380,1
46540,0,0.0,0.0,0.0,0,0
46590,0,0.0,0.0,0.0,0,0
46593,4,0.5,0.5,0.0,106071,1
46609,7,0.7142857142857143,0.14285714285714285,0.14285714285714285,85228,1
46658,0,0.0,0.0,0.0,0,0
46676,0,0.0,0.0,0.0,0,0
46682,0,0.0,0.0,0.0,0,0
46795,4,0.0,1.0,0.0,189937,1
46799,2,0.0,1.0,0.0,0,1
46861,0,0.0,0.0,0.0,0,0
46919,1,0.0,1.0,0.0,0,1
46922,0,0.0,0.0,0.0,0,0
46973,0,0.0,0.0,0.0,0,0
46990,1,1.0,0.0,0.0,0,1
47003,1,0.0,1.0,0.0,0,1
47009,2,0.0,0.5,0.5,0,1
47038,1,0.0,1.0,0.0,0,1
47042,1,1.0,0.0,0.0,0,1
47074,1,0.0,1.0,0.0,0,1
47208,1,1.0,0.0,0.0,0,1
47215,0,0.0,0.0,0.0,0,0
47223,17,0.7058823529411765,0.23529411764705882,0.058823529411764705,429781,1
47232,1,1.0,0.0,0.0,0,1
47257,2,0.5,0.5,0.0,0,1
47283,0,0.0,0.0,0.0,0,0
47299,0,0.0,0.0,0.0,0,0
47312,1,1.0,0.0,0.0,0,1
47329,1,1.0,0.0,0.0,0,1
47335,1,1.0,0.0,0.0,0,1
47388,3,0.6666666666666666,0.3333333333333333,0.0,22371,1
47419,3,0.3333333333333333,0.6666666666666666,0.0,495,1
47470,34,0.23529411764705882,0.6176470588235294,0.14705882352941177,461819,1
47477,24,0.16666666666666666,0.6666666666666666,0.16666666666666666,56468,1
47490,0,0.0,0.0,0.0,0,0
47491,2,0.0,1.0,0.0,0,1
47517,5,0.4,0.6,0.0,304376,1
47559,0,0.0,0.0,0.0,0,0
47561,3,0.3333333333333333,0.6666666666666666,0.0,0,1
47579,5,0.4,0.4,0.2,81672,1
47594,2,1.0,0.0,0.0,5657,1
47656,0,0.0,0.0,0.0,0,0
47658,0,0.0,0.0,0.0,0,0
47674,0,0.0,0.0,0.0,0,0
47685,1,1.0,0.0,0.0,0,1
47706,4,0.0,1.0,0.0,182630,1
47727,2,0.0,1.0,0.0,40,1
47735,4,1.0,0.0,0.0,67434,1
47759,9,0.2222222222222222,0.6666666666666666,0.1111111111111111,110390,1
47768,0,0.0,0.0,0.0,0,0
47772,1,1.0,0.0,0.0,0,1
47800,1,1.0,0.0,0.0,0,1
47828,0,0.0,0.0,0.0,0,0
47885,15,0.6,0.4,0.0,243082,1
47926,0,0.0,0.0,0.0,0,0
47990,0,0.0,0.0,0.0,0,0
48038,0,0.0,0.0,0.0,0,0
48046,1,0.0,1.0,0.0,0,1
48050,2,0.0,0.5,0.5,0,1
48140,1,1.0,0.0,0.0,0,1
48143,2,0.5,0.5,0.0,0,1
48167,0,0.0,0.0,0.0,0,0
48207,4,0.25,0.5,0.25,7635,1
48225,0,0.0,0.0,0.0,0,0
48247,1,1.0,0.0,0.0,0,1
48349,2,1.0,0.0,0.0,27445,1
48357,2,0.5,0.5,0.0,14978,1
48370,5,0.0,1.0,0.0,186652,1
48501,0,0.0,0.0,0.0,0,0
48592,0,0.0,0.0,0.0,0,0
48634,0,0.0,0.0,0.0,0,0
48635,2,0.5,0.5,0.0,0,1
48636,2,0.5,0.5,0.0,0,1
48643,1,0.0,1.0,0.0,0,1
48673,1,1.0,0.0,0.0,0,1
48682,1,1.0,0.0,0.0,0,1
48727,0,0.0,0.0,0.0,0,0
48786,0,0.0,0.0,0.0,0,0
48799,0,0.0,0.0,0.0,0,0
48915,2,0.0,1.0,0.0,475,1
48933,2,0.5,0.5,0.0,0,1
48954,6,0.3333333333333333,0.6666666666666666,0.0,24752,1
48971,0,0.0,0.0,0.0,0,0
48995,0,0.0,0.0,0.0,0,0
48998,0,0.0,0.0,0.0,0,0
49004,0,0.0,0.0,0.0,0,0
49007,13,0.0,1.0,0.0,173764,1
49035,4,0.5,0.5,0.0,23781,1
49039,1,1.0,0.0,0.0,0,1
49093,1,1.0,0.0,0.0,0,1
49098,7,0.7142857142857143,0.2857142857142857,0.0,36042,1
49125,8,0.0,1.0,0.0,384592,1
49138,2,0.0,0.5,0.5,0,1
49205,0,0.0,0.0,0.0,0,0
49207,4,0.25,0.5,0.25,210610,1
49524,3,0.6666666666666666,0.3333333333333333,0.0,5460,1
49610,31,0.3548387096774194,0.5806451612903226,0.06451612903225806,251629,1
49772,0,0.0,0.0,0.0,0,0
49780,0,0.0,0.0,0.0,0,0
49783,2,0.0,1.0,0.0,0,1
49865,1,1.0,0.0,0.0,0,1
49895,2,0.0,1.0,0.0,0,1
50176,0,0.0,0.0,0.0,0,0
50178,1,0.0,1.0,0.0,0,1
50179,2,0.0,1.0,0.0,0,1
50182,0,0.0,0.0,0.0,0,0
50185,9,0.0,0.5555555555555556,0.4444444444444444,255193,1
50197,0,0.0,0.0,0.0,0,0
50229,4,0.5,0.5,0.0,335214,1
50263,2,0.5,0.5,0.0,0,1
50325,12,0.3333333333333333,0.5833333333333334,0.08333333333333333,46758,1
50329,0,0.0,0.0,0.0,0,0
50373,1,0.0,1.0,0.0,0,1
50382,0,0.0,0.0,0.0,0,0
50402,2,0.0,1.0,0.0,0,1
50424,2,0.5,0.5,0.0,0,1
50551,1,1.0,0.0,0.0,0,1
50554,1,0.0,1.0,0.0,0,1
50557,0,0.0,0.0,0.0,0,0
50561,1,1.0,0.0,0.0,0,1
50572,1,1.0,0.0,0.0,0,1
50578,0,0.0,0.0,0.0,0,0
50598,1,0.0,1.0,0.0,0,1
50605,2,0.0,0.5,0.5,0,1
50607,2,0.5,0.5,0.0,690,1
50617,1,1.0,0.0,0.0,0,1
50623,0,0.0,0.0,0.0,0,0
50627,0,0.0,0.0,0.0,0,0
50644,0,0.0,0.0,0.0,0,0
50653,4,1.0,0.0,0.0,179068,1
50657,1,1.0,0.0,0.0,0,1
50690,1,1.0,0.0,0.0,0,1
50693,2,0.5,0.5,0.0,0,1
50701,0,0.0,0.0,0.0,0,0
50778,0,0.0,0.0,0.0,0,0
50793,1,1.0,0.0,0.0,0,1
50814,0,0.0,0.0,0.0,0,0
50848,2,0.5,0.5,0.0,56669,1
50853,0,0.0,0.0,0.0,0,0
50887,2,0.0,0.5,0.5,0,1
50892,0,0.0,0.0,0.0,0,0
50904,1,0.0,1.0,0.0,0,1
50911,2,0.5,0.5,0.0,355,1
50925,6,0.5,0.5,0.0,40659,1
50973,3,1.0,0.0,0.0,10604,1
51001,1,1.0,0.0,0.0,0,1
51099,0,0.0,0.0,0.0,0,0
51169,2,1.0,0.0,0.0,79498,1
51171,0,0.0,0.0,0.0,0,0
51177,2,0.0,1.0,0.0,411548,1
51204,2,1.0,0.0,0.0,274849,1
51226,1,1.0,0.0,0.0,0,1
51235,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,180,1
51241,5,0.4,0.6,0.0,350415,1
51257,0,0.0,0.0,0.0,0,0
51260,0,0.0,0.0,0.0,0,0
51303,0,0.0,0.0,0.0,0,0
51332,4,0.75,0.25,0.0,275407,1
51409,1,0.0,1.0,0.0,0,1
51430,5,0.6,0.2,0.2,438280,1
51564,0,0.0,0.0,0.0,0,0
51570,0,0.0,0.0,0.0,0,0
51573,0,0.0,0.0,0.0,0,0
51574,1,0.0,1.0,0.0,0,1
51597,0,0.0,0.0,0.0,0,0
51631,6,0.3333333333333333,0.5,0.16666666666666666,105769,1
51637,0,0.0,0.0,0.0,0,0
51651,0,0.0,0.0,0.0,0,0
51804,0,0.0,0.0,0.0,0,0
51934,0,0.0,0.0,0.0,0,0
51996,1,0.0,1.0,0.0,0,1
52062,1,1.0,0.0,0.0,0,1
52090,1,1.0,0.0,0.0,0,1
52122,20,0.15,0.5,0.35,127692,1
52184,1,1.0,0.0,0.0,0,1
52278,0,0.0,0.0,0.0,0,0
52285,1,0.0,1.0,0.0,0,1
52308,4,1.0,0.0,0.0,105119,1
52440,0,0.0,0.0,0.0,0,0
52444,1,1.0,0.0,0.0,0,1
52447,0,0.0,0.0,0.0,0,0
52469,0,0.0,0.0,0.0,0,0
52544,3,1.0,0.0,0.0,43261,1
52627,1,1.0,0.0,0.0,0,1
52654,1,0.0,1.0,0.0,0,1
52673,0,0.0,0.0,0.0,0,0
52764,1,0.0,1.0,0.0,0,1
52780,0,0.0,0.0,0.0,0,0
52802,1,0.0,1.0,0.0,0,1
52908,86,0.08139534883720931,0.5930232558139535,0.32558139534883723,372812,1
53000,1,1.0,0.0,0.0,0,1
53015,1,1.0,0.0,0.0,0,1
53422,2,0.5,0.5,0.0,45652,1
53505,2,0.5,0.5,0.0,34,1
53542,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,16210,1
53562,0,0.0,0.0,0.0,0,0
53606,5,0.4,0.6,0.0,274907,1
53628,0,0.0,0.0,0.0,0,0
53654,1,1.0,0.0,0.0,0,1
53701,1,1.0,0.0,0.0,0,1
53741,1,1.0,0.0,0.0,0,1
53784,1,1.0,0.0,0.0,0,1
53828,0,0.0,0.0,0.0,0,0
53861,2,1.0,0.0,0.0,29,1
53920,7,0.42857142857142855,0.42857142857142855,0.14285714285714285,356313,1
54221,1,1.0,0.0,0.0,0,1
54264,0,0.0,0.0,0.0,0,0
54267,2,0.0,1.0,0.0,0,1
54275,7,0.42857142857142855,0.42857142857142855,0.14285714285714285,177571,1
54282,8,0.0,0.75,0.25,1334,1
54317,1,0.0,1.0,0.0,0,1
54400,1,1.0,0.0,0.0,0,1
54525,1,1.0,0.0,0.0,0,1
54569,1,1.0,0.0,0.0,0,1
54649,1,0.0,1.0,0.0,0,1
54723,1,1.0,0.0,0.0,0,1
54731,4,0.25,0.75,0.0,0,1
54785,1,1.0,0.0,0.0,0,1
54786,0,0.0,0.0,0.0,0,0
54800,1,1.0,0.0,0.0,0,1
54839,0,0.0,0.0,0.0,0,0
54843,1,1.0,0.0,0.0,0,1
54859,1,1.0,0.0,0.0,0,1
54916,4,0.75,0.25,0.0,1864,1
54917,3,0.3333333333333333,0.6666666666666666,0.0,257452,1
54960,1,1.0,0.0,0.0,0,1
55010,1,1.0,0.0,0.0,0,1
55131,1,1.0,0.0,0.0,0,1
55271,1,1.0,0.0,0.0,0,1
55351,0,0.0,0.0,0.0,0,0
55380,1,1.0,0.0,0.0,0,1
55428,0,0.0,0.0,0.0,0,0
55475,0,0.0,0.0,0.0,0,0
55595,2,0.0,1.0,0.0,0,1
55597,1,1.0,0.0,0.0,0,1
55601,2,0.0,0.5,0.5,0,1
55650,1,0.0,1.0,0.0,0,1
55707,5,0.6,0.2,0.2,13684,1
55757,1,1.0,0.0,0.0,0,1
55770,1,0.0,1.0,0.0,0,1
55787,2,0.0,0.5,0.5,0,1
55822,0,0.0,0.0,0.0,0,0
56004,1,1.0,0.0,0.0,0,1
56023,2,0.5,0.5,0.0,20070,1
56042,0,0.0,0.0,0.0,0,0
56060,0,0.0,0.0,0.0,0,0
56164,2,0.5,0.5,0.0,1316,1
56285,6,0.3333333333333333,0.6666666666666666,0.0,287767,1
56290,1,1.0,0.0,0.0,0,1
56340,1,0.0,1.0,0.0,0,1
56352,3,1.0,0.0,0.0,61135,1
56455,0,0.0,0.0,0.0,0,0
56476,3,0.3333333333333333,0.6666666666666666,0.0,35525,1
56481,1,1.0,0.0,0.0,0,1
56521,1,1.0,0.0,0.0,0,1
56571,1,1.0,0.0,0.0,0,1
56604,2,0.5,0.5,0.0,0,1
56616,2,0.5,0.5,0.0,80749,1
56636,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,73017,1
56718,1,0.0,1.0,0.0,0,1
56724,0,0.0,0.0,0.0,0,0
56732,2,1.0,0.0,0.0,129975,1
56751,0,0.0,0.0,0.0,0,0
56802,0,0.0,0.0,0.0,0,0
56876,1,1.0,0.0,0.0,0,1
56917,2,0.5,0.5,0.0,0,1
56938,1,1.0,0.0,0.0,0,1
57057,1,1.0,0.0,0.0,0,1
57100,0,0.0,0.0,0.0,0,0
57360,0,0.0,0.0,0.0,0,0
57398,3,0.6666666666666666,0.3333333333333333,0.0,3290,1
57651,2,0.0,0.5,0.5,0,1
57743,0,0.0,0.0,0.0,0,0
57770,0,0.0,0.0,0.0,0,0
57780,0,0.0,0.0,0.0,0,0
57782,0,0.0,0.0,0.0,0,0
57812,1,1.0,0.0,0.0,0,1
57826,2,0.0,1.0,0.0,0,1
57970,2,1.0,0.0,0.0,947,1
58221,1,1.0,0.0,0.0,0,1
58256,0,0.0,0.0,0.0,0,0
58290,0,0.0,0.0,0.0,0,0
58328,3,1.0,0.0,0.0,102803,1
58337,0,0.0,0.0,0.0,0,0
58418,3,0.6666666666666666,0.3333333333333333,0.0,251,1
58466,1,1.0,0.0,0.0,0,1
58472,1,1.0,0.0,0.0,0,1
58503,0,0.0,0.0,0.0,0,0
58514,3,0.3333333333333333,0.6666666666666666,0.0,124597,1
58606,0,0.0,0.0,0.0,0,0
58614,0,0.0,0.0,0.0,0,0
58619,0,0.0,0.0,0.0,0,0
58630,0,0.0,0.0,0.0,0,0
58763,0,0.0,0.0,0.0,0,0
58794,1,1.0,0.0,0.0,0,1
58834,1,1.0,0.0,0.0,0,1
58837,1,1.0,0.0,0.0,0,1
58843,4,0.5,0.5,0.0,6894,1
58896,2,0.5,0.5,0.0,28817,1
59071,0,0.0,0.0,0.0,0,0
59084,1,1.0,0.0,0.0,0,1
59085,1,1.0,0.0,0.0,0,1
59095,0,0.0,0.0,0.0,0,0
59108,1,1.0,0.0,0.0,0,1
59132,0,0.0,0.0,0.0,0,0
59226,1,1.0,0.0,0.0,0,1
59583,1,1.0,0.0,0.0,0,1
59584,0,0.0,0.0,0.0,0,0
59661,7,0.8571428571428571,0.14285714285714285,0.0,1426,1
59784,2,0.5,0.5,0.0,267170,1
59790,2,0.0,0.5,0.5,0,1
59809,0,0.0,0.0,0.0,0,0
59876,0,0.0,0.0,0.0,0,0
59905,36,0.8055555555555556,0.19444444444444445,0.0,270314,1
60279,0,0.0,0.0,0.0,0,0
60308,1,1.0,0.0,0.0,0,1
60315,1,1.0,0.0,0.0,0,1
60336,1,1.0,0.0,0.0,0,1
60356,2,0.0,1.0,0.0,26,1
60378,0,0.0,0.0,0.0,0,0
60434,1,1.0,0.0,0.0,0,1
60457,0,0.0,0.0,0.0,0,0
60553,11,0.09090909090909091,0.9090909090909091,0.0,22766,1
60627,0,0.0,0.0,0.0,0,0
60632,1,1.0,0.0,0.0,0,1
60718,0,0.0,0.0,0.0,0,0
60739,8,0.0,0.75,0.25,169436,1
60741,6,0.16666666666666666,0.8333333333333334,0.0,33343,1
60744,0,0.0,0.0,0.0,0,0
60780,0,0.0,0.0,0.0,0,0
60821,1,0.0,1.0,0.0,0,1
60932,0,0.0,0.0,0.0,0,0
60951,0,0.0,0.0,0.0,0,0
61039,2,1.0,0.0,0.0,7421,1
61199,1,1.0,0.0,0.0,0,1
61221,0,0.0,0.0,0.0,0,0
61405,0,0.0,0.0,0.0,0,0
61959,0,0.0,0.0,0.0,0,0
61978,0,0.0,0.0,0.0,0,0
61986,3,0.6666666666666666,0.3333333333333333,0.0,3200,1
62042,3,0.0,0.6666666666666666,0.3333333333333333,0,1
62071,3,1.0,0.0,0.0,78823,1
62076,2,0.5,0.5,0.0,0,1
62116,0,0.0,0.0,0.0,0,0
62125,0,0.0,0.0,0.0,0,0
62258,0,0.0,0.0,0.0,0,0
62331,2,0.0,0.5,0.5,0,1
62337,2,0.0,0.5,0.5,0,1
62525,4,0.75,0.25,0.0,18796,1
62541,0,0.0,0.0,0.0,0,0
62591,0,0.0,0.0,0.0,0,0
62620,1,1.0,0.0,0.0,0,1
62827,3,0.6666666666666666,0.3333333333333333,0.0,8206,1
63103,1,1.0,0.0,0.0,0,1
63112,1,1.0,0.0,0.0,0,1
63129,0,0.0,0.0,0.0,0,0
63285,3,0.6666666666666666,0.3333333333333333,0.0,10254,1
63323,0,0.0,0.0,0.0,0,0
63375,6,0.6666666666666666,0.16666666666666666,0.16666666666666666,291806,1
63474,2,1.0,0.0,0.0,277,1
63525,0,0.0,0.0,0.0,0,0
63561,1,1.0,0.0,0.0,0,1
63578,0,0.0,0.0,0.0,0,0
63579,0,0.0,0.0,0.0,0,0
63586,4,0.0,0.75,0.25,37549,1
63644,1,0.0,1.0,0.0,0,1
63658,1,1.0,0.0,0.0,0,1
63694,0,0.0,0.0,0.0,0,0
63789,0,0.0,0.0,0.0,0,0
63793,10,0.4,0.6,0.0,258481,1
63835,3,0.6666666666666666,0.3333333333333333,0.0,10023,1
63863,1,1.0,0.0,0.0,0,1
63934,7,0.5714285714285714,0.42857142857142855,0.0,215129,1
64073,2,0.5,0.5,0.0,0,1
64119,2,0.0,0.5,0.5,0,1
64354,0,0.0,0.0,0.0,0,0
64371,0,0.0,0.0,0.0,0,0
64413,2,0.0,0.5,0.5,0,1
64494,8,0.75,0.25,0.0,3076,1
64518,3,0.3333333333333333,0.6666666666666666,0.0,80084,1
64547,0,0.0,0.0,0.0,0,0
64591,2,0.0,0.5,0.5,0,1
64763,1,1.0,0.0,0.0,0,1
64772,0,0.0,0.0,0.0,0,0
64851,1,1.0,0.0,0.0,0,1
64871,1,1.0,0.0,0.0,0,1
64882,1,0.0,1.0,0.0,0,1
64934,0,0.0,0.0,0.0,0,0
64964,2,0.0,1.0,0.0,0,1
65040,1,0.0,1.0,0.0,0,1
65041,0,0.0,0.0,0.0,0,0
65274,2,0.0,0.5,0.5,0,1
65390,1,0.0,1.0,0.0,0,1
65486,0,0.0,0.0,0.0,0,0
65515,0,0.0,0.0,0.0,0,0
65564,1,1.0,0.0,0.0,0,1
65610,1,1.0,0.0,0.0,0,1
65641,2,0.5,0.5,0.0,0,1
65728,0,0.0,0.0,0.0,0,0
65746,2,0.5,0.5,0.0,14544,1
65762,0,0.0,0.0,0.0,0,0
65795,1,0.0,1.0,0.0,0,1
65855,0,0.0,0.0,0.0,0,0
65857,0,0.0,0.0,0.0,0,0
65885,3,0.0,0.6666666666666666,0.3333333333333333,169778,1
65887,4,0.5,0.25,0.25,5130,1
65889,0,0.0,0.0,0.0,0,0
65910,5,0.6,0.4,0.0,175077,1
65912,4,0.5,0.5,0.0,77300,1
65932,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,1924,1
65935,1,1.0,0.0,0.0,0,1
65997,0,0.0,0.0,0.0,0,0
66063,2,0.0,1.0,0.0,22216,1
66066,2,0.5,0.5,0.0,205,1
66067,4,0.0,0.75,0.25,77,1
66068,0,0.0,0.0,0.0,0,0
66072,1,0.0,1.0,0.0,0,1
66073,0,0.0,0.0,0.0,0,0
66104,2,1.0,0.0,0.0,38462,1
66105,0,0.0,0.0,0.0,0,0
66113,1,1.0,0.0,0.0,0,1
66159,0,0.0,0.0,0.0,0,0
66235,0,0.0,0.0,0.0,0,0
66238,0,0.0,0.0,0.0,0,0
66243,0,0.0,0.0,0.0,0,0
66394,0,0.0,0.0,0.0,0,0
66463,1,0.0,1.0,0.0,0,1
66473,5,0.0,0.6,0.4,151986,1
66477,0,0.0,0.0,0.0,0,0
66479,0,0.0,0.0,0.0,0,0
66481,0,0.0,0.0,0.0,0,0
66482,2,1.0,0.0,0.0,339,1
66496,1,1.0,0.0,0.0,0,1
66505,1,1.0,0.0,0.0,0,1
66507,0,0.0,0.0,0.0,0,0
66510,0,0.0,0.0,0.0,0,0
66511,0,0.0,0.0,0.0,0,0
66538,1,0.0,1.0,0.0,0,1
66609,1,1.0,0.0,0.0,0,1
66644,8,0.25,0.625,0.125,52705,1
66732,1,1.0,0.0,0.0,0,1
66745,1,1.0,0.0,0.0,0,1
66803,3,0.6666666666666666,0.3333333333333333,0.0,304224,1
66811,13,0.23076923076923078,0.6153846153846154,0.15384615384615385,212243,1
66815,4,0.25,0.5,0.25,63972,1
66937,0,0.0,0.0,0.0,0,0
66941,0,0.0,0.0,0.0,0,0
67125,0,0.0,0.0,0.0,0,0
67171,0,0.0,0.0,0.0,0,0
67346,1,1.0,0.0,0.0,0,1
67347,0,0.0,0.0,0.0,0,0
67396,4,1.0,0.0,0.0,177,1
67467,1,1.0,0.0,0.0,0,1
67470,0,0.0,0.0,0.0,0,0
67476,2,0.0,0.5,0.5,0,1
67504,34,0.8235294117647058,0.14705882352941177,0.029411764705882353,439764,1
67647,15,0.5333333333333333,0.4,0.06666666666666667,74890,1
67677,2,0.5,0.5,0.0,0,1
67692,0,0.0,0.0,0.0,0,0
67721,0,0.0,0.0,0.0,0,0
67738,1,1.0,0.0,0.0,0,1
67747,0,0.0,0.0,0.0,0,0
67816,3,0.6666666666666666,0.3333333333333333,0.0,84664,1
68135,1,0.0,1.0,0.0,0,1
68193,2,0.5,0.5,0.0,4220,1
68387,1,0.0,1.0,0.0,0,1
68392,4,0.5,0.25,0.25,29952,1
