node,in_degree,out_degree,degree,clustering
84018,6,25,31,0.38
84034,18,119,137,0.3189004415325452
84062,2,19,21,0.3391812865497076
84096,2,12,14,0.21212121212121213
84225,7,17,24,0.35294117647058826
84229,10,22,32,0.35
84376,20,132,152,0.27426775894961286
84392,1,57,58,0.300125313283208
84440,5,14,19,0.2875816993464052
84446,3,12,15,0.3181818181818182
84474,2,17,19,0.16176470588235295
84741,4,26,30,0.12923076923076923
84831,6,9,15,0.5757575757575758
84841,3,19,22,0.34502923976608185
84872,14,41,55,0.3404255319148936
84935,5,20,25,0.2943722943722944
85140,4,27,31,0.50997150997151
85143,3,62,65,0.134152585765489
85147,6,78,84,0.28497241155469005
85173,4,23,27,0.39492753623188404
85188,12,19,31,0.20948616600790515
85193,19,18,37,0.12857142857142856
85208,5,9,14,0.4
85221,16,11,27,0.32748538011695905
85231,6,20,26,0.3952569169960474
85246,9,39,48,0.26045883940620784
85371,2,1,3,0.0
85470,15,21,36,0.44
85520,5,22,27,0.25691699604743085
85586,7,13,20,0.21578947368421053
85589,15,34,49,0.3792172739541161
85698,2,13,15,0.16483516483516483
85962,1,9,10,0.3888888888888889
86021,3,8,11,0.3055555555555556
86039,4,43,47,0.3023255813953488
86097,10,69,79,0.1888320545609548
86130,5,14,19,0.24761904761904763
86249,1,38,39,0.2603129445234708
86297,0,29,29,0.4458128078817734
86424,4,0,4,0.3333333333333333
86551,5,35,40,0.19663865546218487
86585,7,91,98,0.28595848595848594
86684,1,41,42,0.18902439024390244
86831,1,25,26,0.2633333333333333
87012,2,72,74,0.22809076682316118
87071,4,50,54,0.4180392156862745
87083,1,19,20,0.5368421052631579
87137,11,9,20,0.24242424242424243
87144,1,2,3,0.0
87203,4,45,49,0.30404040404040406
87208,7,12,19,0.3076923076923077
87214,1,1,2,0.0
87330,18,21,39,0.2572463768115942
87362,3,5,8,0.38095238095238093
87365,3,73,76,0.18493150684931506
87396,3,16,19,0.22794117647058823
87497,3,27,30,0.3333333333333333
87535,5,7,12,0.047619047619047616
87598,17,25,42,0.5444444444444444
87830,6,40,46,0.29036004645760743
88017,4,18,22,0.5631578947368421
88039,22,33,55,0.40620782726045884
88045,35,62,97,0.31569425599276346
88105,4,42,46,0.23809523809523808
88136,3,77,80,0.20912420912420912
88154,6,57,63,0.2764670296430732
88215,14,64,78,0.10673903211216644
88225,7,18,25,0.2573099415204678
88238,15,37,52,0.27167019027484146
88359,4,2,6,0.0
88387,2,12,14,0.6373626373626373
88399,5,30,35,0.23440860215053763
88522,3,3,6,0.3333333333333333
88657,9,32,41,0.373109243697479
88660,16,25,41,0.38571428571428573
88664,9,16,25,0.33088235294117646
88672,15,22,37,0.2
88675,9,49,58,0.2211764705882353
88817,19,31,50,0.1568627450980392
88819,1,20,21,0.2631578947368421
88831,3,24,27,0.23384615384615384
88835,4,9,13,0.5833333333333334
89176,6,8,14,0.3055555555555556
89299,1,24,25,0.2753623188405797
89324,2,11,13,0.38181818181818183
89428,0,50,50,0.19673469387755102
89445,9,3,12,0.6444444444444445
89523,4,11,15,0.41818181818181815
89629,8,168,176,0.23838038209295695
89659,3,5,8,0.2
89723,4,23,27,0.20553359683794467
89728,3,40,43,0.3621951219512195
89730,7,47,54,0.4220408163265306
89738,6,1,7,0.06666666666666667
89740,5,21,26,0.24675324675324675
89750,8,5,13,0.2222222222222222
89805,34,91,125,0.33768146433831264
89809,3,26,29,0.2804232804232804
89991,1,41,42,0.34146341463414637
90082,3,12,15,0.16666666666666666
90134,3,70,73,0.25508607198748046
90240,3,34,37,0.2638146167557932
90258,7,4,11,0.2222222222222222
90381,1,28,29,0.19576719576719576
90466,4,58,62,0.35511191772534784
90489,1,57,58,0.19987468671679198
90515,3,30,33,0.1975806451612903
90534,3,75,78,0.22234234234234235
90593,1,2,3,1.0
90640,7,55,62,0.2807017543859649
90641,27,60,87,0.252414398595259
90746,10,17,27,0.43478260869565216
90748,3,3,6,0.5
90847,7,17,24,0.2426470588235294
90879,1,7,8,0.23809523809523808
91086,3,45,48,0.25507246376811593
91362,5,57,62,0.21052631578947367
91370,2,16,18,0.2833333333333333
91458,3,21,24,0.32857142857142857
91555,6,30,36,0.5080645161290323
91566,3,10,13,0.2
91582,9,96,105,0.13402061855670103
91814,2,3,5,0.2
91888,6,3,9,0.2
91898,5,10,15,0.23636363636363636
91909,0,4,4,0.3333333333333333
91969,2,20,22,0.25263157894736843
91989,7,24,31,0.5760869565217391
92114,1,2,3,0.0
92146,2,17,19,0.11764705882352941
92174,14,69,83,0.4405797101449275
92196,7,90,97,0.14652014652014653
92221,6,119,125,0.13249299719887955
92260,6,69,75,0.3175618073316283
92272,2,11,13,0.25757575757575757
92301,12,31,43,0.3186344238975818
92313,1,45,46,0.2570048309178744
92348,8,33,41,0.25210084033613445
92389,4,4,8,0.6666666666666666
92409,13,17,30,0.5263157894736842
92548,4,9,13,0.15384615384615385
92580,8,39,47,0.2726045883940621
92846,5,15,20,0.09523809523809523
92879,2,4,6,0.0
92894,12,66,78,0.4401656314699793
92965,9,100,109,0.24728726442033125
92983,3,22,25,0.4199134199134199
93057,6,33,39,0.36363636363636365
93060,14,28,42,0.3487903225806452
93064,19,18,37,0.20526315789473684
93067,13,58,71,0.22263352723426758
93086,2,2,4,0.0
93097,16,38,54,0.22201665124884365
93141,10,17,27,0.3137254901960784
93194,0,8,8,0.14285714285714285
93219,3,26,29,0.2123076923076923
93220,6,117,123,0.18272914824638964
93249,2,42,44,0.2757475083056478
93326,8,100,108,0.1911288787359604
93422,9,22,31,0.09090909090909091
93644,3,6,9,0.26666666666666666
93717,5,69,74,0.1453537936913896
93861,6,8,14,0.045454545454545456
93873,20,17,37,0.11375661375661375
93876,5,12,17,0.08823529411764706
93953,12,55,67,0.19675324675324676
94095,1,22,23,0.19913419913419914
94096,11,54,65,0.17777777777777778
94211,1,1,2,0.0
94243,9,36,45,0.3396825396825397
94300,16,13,29,0.27898550724637683
94508,1,29,30,0.3891625615763547
94533,3,5,8,0.42857142857142855
94642,6,45,51,0.4514338575393155
94735,4,17,21,0.2647058823529412
94804,1,8,9,0.4642857142857143
94852,10,73,83,0.3786149162861492
94872,1,9,10,0.19444444444444445
94903,1,32,33,0.16129032258064516
94906,8,6,14,0.42857142857142855
95121,10,21,31,0.4308300395256917
95139,15,18,33,0.2761904761904762
95283,8,20,28,0.30952380952380953
95292,12,15,27,0.5416666666666666
95522,1,13,14,0.358974358974359
95555,6,6,12,0.2909090909090909
95676,7,47,54,0.2579787234042553
95694,2,17,19,0.3382352941176471
95712,4,33,37,0.26136363636363635
95772,1,22,23,0.2510822510822511
95773,3,71,74,0.2740442655935614
95842,10,41,51,0.26356589147286824
95940,3,5,8,0.42857142857142855
95942,14,0,14,0.14285714285714285
96362,3,13,16,0.20512820512820512
96573,2,8,10,0.3055555555555556
96680,2,21,23,0.26406926406926406
96791,15,31,46,0.2823529411764706
97132,7,21,28,0.15714285714285714
97368,1,18,19,0.3137254901960784
97643,5,70,75,0.18799171842650103
97780,3,14,17,0.2087912087912088
97795,20,8,28,0.2648221343873518
98053,2,4,6,0.1
98112,2,11,13,0.10606060606060606
98175,6,14,20,0.22058823529411764
98191,3,47,50,0.3333333333333333
98274,2,4,6,0.0
98363,0,28,28,0.18253968253968253
98583,1,3,4,0.0
98645,10,15,25,0.2761904761904762
98704,10,73,83,0.2601801801801802
98818,2,102,104,0.1634634051640458
98828,3,2,5,0.0
98929,0,58,58,0.24682395644283123
98973,5,69,74,0.26749482401656316
99540,4,54,58,0.16352201257861634
99591,2,21,23,0.15714285714285714
99598,2,26,28,0.27350427350427353
99612,4,21,25,0.20553359683794467
99613,1,9,10,0.2777777777777778
99688,3,8,11,0.1111111111111111
99717,2,4,6,0.3333333333333333
99719,1,23,24,0.3794466403162055
99828,7,28,35,0.09359605911330049
99895,11,44,55,0.4222222222222222
99940,2,62,64,0.18561607615018508
99941,3,17,20,0.16911764705882354
100064,1,10,11,0.23636363636363636
100495,1,3,4,0.3333333333333333
100549,2,16,18,0.35
100565,3,58,61,0.42598870056497173
100589,3,34,37,0.30303030303030304
100822,7,14,21,0.2222222222222222
101006,1,19,20,0.1286549707602339
101064,5,50,55,0.1510204081632653
101154,1,5,6,0.3333333333333333
101162,1,3,4,0.0
101178,1,5,6,0.26666666666666666
101187,1,6,7,0.26666666666666666
101295,4,30,34,0.22298850574712645
101425,5,38,43,0.27125506072874495
101442,14,41,55,0.37514518002322883
101555,2,22,24,0.2683982683982684
101587,4,38,42,0.2503556187766714
101589,11,13,24,0.21904761904761905
101782,6,29,35,0.4039408866995074
102191,1,17,18,0.22058823529411764
102203,2,23,25,0.3794466403162055
102214,2,3,5,0.16666666666666666
102500,3,11,14,0.24242424242424243
102757,1,1,2,0.0
103030,1,10,11,0.15555555555555556
103046,1,5,6,0.4
103136,1,23,24,0.4384057971014493
103238,9,14,23,0.21212121212121213
103302,1,1,2,0.0
103430,6,50,56,0.363265306122449
103516,20,17,37,0.4656084656084656
103519,8,46,54,0.442512077294686
103521,19,22,41,0.2821969696969697
103529,3,37,40,0.2361308677098151
103831,5,1,6,0.6666666666666666
103975,4,37,41,0.2631578947368421
104091,1,5,6,0.2
104109,2,2,4,0.0
104286,5,20,25,0.23157894736842105
104431,4,17,21,0.3567251461988304
104432,8,24,32,0.30153846153846153
104440,2,38,40,0.24182076813655762
104441,13,106,119,0.2997577016268605
104451,5,27,32,0.20105820105820105
104464,3,5,8,0.3
104495,9,30,39,0.3084677419354839
104506,17,102,119,0.18294308014467922
104595,2,11,13,0.07272727272727272
104642,2,9,11,0.3333333333333333
104774,5,6,11,0.3333333333333333
104817,2,11,13,0.23636363636363636
104852,9,1,10,0.15555555555555556
105041,1,17,18,0.14705882352941177
105291,8,22,30,0.28
105408,5,13,18,0.4358974358974359
105738,3,5,8,0.2
106290,5,28,33,0.18518518518518517
106291,2,2,4,1.0
106361,15,2,17,0.4852941176470588
106697,2,15,17,0.1523809523809524
106870,18,107,125,0.24845706224651737
106949,3,28,31,0.3994708994708995
107132,3,42,45,0.20557491289198607
107144,6,33,39,0.24064171122994651
107379,1,54,55,0.2697414395527603
107418,4,6,10,0.5333333333333333
107495,3,23,26,0.2427536231884058
107843,3,6,9,0.38095238095238093
107849,2,4,6,0.6
108134,2,43,45,0.1716500553709856
108193,4,10,14,0.20512820512820512
108298,2,22,24,0.16883116883116883
108345,1,43,44,0.22702104097452935
108389,14,35,49,0.26884779516358465
108550,3,3,6,0.5
108551,3,14,17,0.20833333333333334
108679,20,14,34,0.38961038961038963
108738,1,47,48,0.2904717853839038
108752,6,12,18,0.24175824175824176
108827,3,26,29,0.1753846153846154
108981,0,8,8,0.07142857142857142
109165,1,60,61,0.19548022598870057
109239,2,30,32,0.19153225806451613
109289,7,12,19,0.45714285714285713
109382,23,20,43,0.5846560846560847
109392,6,36,42,0.34285714285714286
109395,10,52,62,0.28754208754208754
109399,10,26,36,0.3448275862068966
109508,6,16,22,0.16666666666666666
109528,4,1,5,0.0
109594,3,14,17,0.19047619047619047
109732,1,4,5,0.4
110017,6,88,94,0.33401430030643514
110063,3,27,30,0.1737891737891738
110096,7,17,24,0.1871345029239766
110108,1,11,12,0.43636363636363634
110137,4,11,15,0.18181818181818182
110177,9,26,35,0.3620689655172414
110185,2,10,12,0.28888888888888886
110224,2,10,12,0.25757575757575757
110435,7,43,50,0.1406423034330011
110485,5,30,35,0.2897727272727273
110495,4,1,5,0.2
110524,1,16,17,0.39166666666666666
110569,0,124,124,0.1854183057959612
110604,1,8,9,0.5
110708,10,1,11,0.2909090909090909
110910,1,21,22,0.13333333333333333
110968,2,16,18,0.23529411764705882
111066,1,13,14,0.2857142857142857
111201,8,32,40,0.36185383244206776
111288,1,7,8,0.25
111392,1,26,27,0.28
111403,8,12,20,0.3161764705882353
111593,1,7,8,0.38095238095238093
111895,3,56,59,0.30137844611528825
111933,5,12,17,0.23333333333333334
112080,5,12,17,0.08333333333333333
112317,1,4,5,0.0
112626,2,18,20,0.5424836601307189
112633,7,23,30,0.5026455026455027
113077,5,18,23,0.4502923976608187
113241,3,48,51,0.2774822695035461
113277,3,5,8,0.2
113369,24,51,75,0.3927527761542957
113476,11,37,48,0.3738738738738739
113572,2,15,17,0.17647058823529413
113720,1,5,6,0.2
113932,1,19,20,0.12280701754385964
113937,2,10,12,0.21818181818181817
114146,0,16,16,0.2
114243,8,26,34,0.28774928774928776
114427,5,6,11,0.13333333333333333
114443,3,20,23,0.23376623376623376
114468,3,39,42,0.2280487804878049
114625,4,30,34,0.41839080459770117
114676,2,35,37,0.33949579831932775
114771,9,51,60,0.13333333333333333
115040,13,25,38,0.3476923076923077
115124,1,11,12,0.4
115381,3,3,6,0.3333333333333333
115398,1,9,10,0.4
115432,4,29,33,0.20689655172413793
115775,3,82,85,0.14888123924268504
115917,3,21,24,0.3619047619047619
115921,1,7,8,0.38095238095238093
115940,1,34,35,0.3315508021390374
116045,3,9,12,0.1111111111111111
116070,7,69,76,0.18551307847082496
116427,5,19,24,0.1871345029239766
116497,1,9,10,0.4166666666666667
116844,9,17,26,0.27450980392156865
116925,1,1,2,0.0
117793,17,71,88,0.2865296803652968
117874,19,25,44,0.2367816091954023
118103,1,24,25,0.3442028985507246
118104,2,29,31,0.19310344827586207
118139,9,29,38,0.2832512315270936
118248,3,1,4,0.0
118325,6,7,13,0.7857142857142857
118383,3,31,34,0.1827956989247312
118426,2,14,16,0.10989010989010989
118735,1,12,13,0.2692307692307692
118754,1,28,29,0.291005291005291
118781,1,6,7,0.13333333333333333
118786,2,5,7,0.8
118795,2,5,7,0.7
118964,9,40,49,0.2987179487179487
119434,4,1,5,0.0
119556,2,0,2,0.0
119565,1,7,8,0.47619047619047616
119661,12,41,53,0.34249471458773784
119932,1,7,8,0.8571428571428571
119954,2,5,7,0.4
119958,2,7,9,0.23809523809523808
120031,1,13,14,0.23076923076923078
120066,2,17,19,0.18382352941176472
120094,10,29,39,0.1471264367816092
120147,4,35,39,0.4069069069069069
120309,2,10,12,0.18181818181818182
120396,10,22,32,0.23809523809523808
120435,5,15,20,0.1619047619047619
120462,1,38,39,0.25604551920341395
120696,2,69,71,0.1577152600170503
120700,2,2,4,0.3333333333333333
120892,7,10,17,0.17582417582417584
120900,2,3,5,0.0
121052,0,53,53,0.23222060957910015
121078,2,18,20,0.27485380116959063
121195,6,57,63,0.16636418632788869
121700,0,13,13,0.1794871794871795
121790,1,2,3,0.0
122030,9,30,39,0.4756302521008403
122165,1,26,27,0.36923076923076925
122176,4,68,72,0.3880597014925373
122337,1,5,6,0.3
122375,15,47,62,0.3552941176470588
122528,9,93,102,0.19440089585666293
122541,1,13,14,0.15384615384615385
122715,1,3,4,0.16666666666666666
122726,1,24,25,0.3433333333333333
122740,4,26,30,0.2953846153846154
122757,1,156,157,0.2108354011579818
122949,3,19,22,0.21578947368421053
123103,2,6,8,0.26666666666666666
123232,13,16,29,0.20588235294117646
123423,2,3,5,0.16666666666666666
123440,14,16,30,0.4095238095238095
123467,2,9,11,0.13333333333333333
123775,4,6,10,0.5333333333333333
124286,1,24,25,0.2717391304347826
124330,2,33,35,0.10037878787878787
124353,7,32,39,0.42245989304812837
124457,0,24,24,0.20652173913043478
124520,3,37,40,0.34684684684684686
124588,1,3,4,0.6666666666666666
124597,4,13,17,0.23076923076923078
124718,3,16,19,0.2833333333333333
125196,1,19,20,0.23976608187134502
125212,5,14,19,0.29523809523809524
125225,4,17,21,0.23976608187134502
125256,4,13,17,0.37362637362637363
125261,5,45,50,0.41352657004830917
125268,8,30,38,0.19080459770114944
125349,3,6,9,0.5238095238095238
125652,3,2,5,0.3333333333333333
125731,4,23,27,0.13043478260869565
125732,1,3,4,0.0
125794,0,26,26,0.19384615384615383
125869,6,33,39,0.17803030303030304
125979,2,7,9,0.35714285714285715
126126,19,22,41,0.2955665024630542
126225,3,3,6,0.16666666666666666
126314,2,14,16,0.3626373626373626
126416,2,2,4,0.0
126552,3,22,25,0.3438735177865613
126579,4,17,21,0.3660130718954248
126638,11,44,55,0.26734505087881594
126649,2,6,8,0.3333333333333333
126919,5,7,12,0.3333333333333333
127655,3,7,10,0.23809523809523808
127681,2,37,39,0.19519519519519518
127682,6,17,23,0.34558823529411764
127734,9,80,89,0.30884513664413754
128057,1,7,8,0.14285714285714285
128201,17,2,19,0.3333333333333333
128650,2,47,49,0.29521276595744683
129125,1,20,21,0.32105263157894737
129153,0,2,2,1.0
129218,2,11,13,0.36363636363636365
129425,8,22,30,0.13768115942028986
129951,1,54,55,0.3829489867225716
130429,1,1,2,0.0
130457,11,75,86,0.3365765765765766
130565,4,12,16,0.5047619047619047
130594,1,14,15,0.3626373626373626
130704,0,24,24,0.16666666666666666
130904,5,21,26,0.23809523809523808
130986,2,28,30,0.15517241379310345
131499,2,47,49,0.29879740980573544
131501,2,21,23,0.5
131555,3,76,79,0.2733333333333333
131560,3,60,63,0.1497175141242938
131770,4,20,24,0.2714285714285714
131910,0,11,11,0.38181818181818183
131916,2,1,3,0.0
132150,4,25,29,0.27666666666666667
132410,4,47,51,0.3681972789115646
132444,2,71,73,0.3055555555555556
132483,7,12,19,0.07575757575757576
132513,2,21,23,0.15714285714285714
132596,4,24,28,0.2826086956521739
132684,7,40,47,0.4205128205128205
132728,2,20,22,0.5368421052631579
132736,5,40,45,0.32868757259001163
132743,8,14,22,0.375
132960,13,43,56,0.3580018501387604
133010,11,7,18,0.27472527472527475
133112,9,50,59,0.15535444947209653
133116,5,39,44,0.12435897435897436
133349,4,21,25,0.2463768115942029
133415,1,29,30,0.37438423645320196
133439,1,61,62,0.24262295081967214
133443,6,93,99,0.24365133836650651
133618,2,3,5,0.0
133684,0,6,6,0.0
133746,6,15,21,0.37142857142857144
133750,2,90,92,0.1822721598002497
133837,1,9,10,0.6944444444444444
133868,0,59,59,0.2261835184102864
133974,2,2,4,0.5
134426,7,25,32,0.22
134443,7,26,33,0.31216931216931215
134480,13,26,39,0.38746438746438744
134519,5,28,33,0.20899470899470898
134558,1,10,11,0.16363636363636364
134637,1,6,7,0.13333333333333333
134846,3,21,24,0.26406926406926406
134957,5,41,46,0.3333333333333333
135185,5,1,6,0.7
135422,3,3,6,0.6666666666666666
135607,3,77,80,0.34005468215994533
135656,7,33,40,0.3126050420168067
135800,2,2,4,0.0
135821,1,49,50,0.35374149659863946
135929,1,14,15,0.21978021978021978
136050,8,8,16,0.3333333333333333
136236,3,2,5,0.2
136386,8,15,23,0.325
136420,5,53,58,0.1683599419448476
136446,2,42,44,0.1997677119628339
136719,3,16,19,0.3897058823529412
136879,2,2,4,0.16666666666666666
136888,7,8,15,0.6785714285714286
136904,4,50,54,0.2808163265306122
137119,1,2,3,0.0
137174,2,0,2,0.0
137199,3,29,32,0.432183908045977
137586,1,12,13,0.2727272727272727
137637,2,24,26,0.17391304347826086
137649,2,9,11,0.2222222222222222
137650,6,18,24,0.1286549707602339
137693,1,23,24,0.3201581027667984
138030,1,2,3,1.0
138170,2,12,14,0.2878787878787879
138202,2,47,49,0.24699352451433856
138529,4,94,98,0.1574468085106383
138663,7,24,31,0.24923076923076923
138769,11,22,33,0.4131054131054131
138795,4,39,43,0.16869095816464239
139097,1,53,54,0.1806966618287373
139113,4,48,52,0.4033687943262411
139150,2,52,54,0.1817496229260935
139151,5,28,33,0.12962962962962962
139488,5,28,33,0.12962962962962962
139558,1,1,2,0.0
139812,2,1,3,0.0
139896,1,22,23,0.19047619047619047
139996,1,1,2,0.0
140044,1,10,11,0.23636363636363636
140375,2,21,23,0.22857142857142856
140416,1,2,3,1.0
141252,2,11,13,0.2545454545454545
141503,1,7,8,0.5714285714285714
141889,4,85,89,0.17647058823529413
142227,3,32,35,0.39015151515151514
142231,1,12,13,0.23076923076923078
142234,1,9,10,0.05555555555555555
142319,4,1,5,0.4
142322,3,4,7,0.5
142360,1,30,31,0.296551724137931
142605,4,14,18,0.26666666666666666
142628,2,12,14,0.21794871794871795
143209,2,22,24,0.2727272727272727
143367,1,4,5,0.16666666666666666
143368,1,6,7,0.4
143825,4,57,61,0.3283208020050125
143828,1,33,34,0.32575757575757575
143854,2,15,17,0.15833333333333333
143867,4,44,48,0.2868686868686869
143887,2,111,113,0.2882882882882883
143940,12,8,20,0.24166666666666667
143977,14,15,29,0.3382352941176471
143996,2,5,7,0.1
144026,3,45,48,0.293719806763285
144159,3,60,63,0.26994535519125684
144412,5,43,48,0.28903654485049834
144461,4,42,46,0.24363233665559247
144560,4,31,35,0.2709677419354839
144570,0,36,36,0.23809523809523808
144804,1,43,44,0.22702104097452935
145033,2,24,26,0.29347826086956524
145233,0,18,18,0.37254901960784315
145323,5,24,29,0.2
145333,2,5,7,0.1
145672,1,32,33,0.1774193548387097
145759,4,9,13,0.38181818181818183
145836,1,11,12,0.34545454545454546
145894,6,56,62,0.2299498746867168
145895,7,30,37,0.25517241379310346
146033,5,17,22,0.38235294117647056
146082,0,20,20,0.16842105263157894
146316,4,62,66,0.22427035330261136
146452,3,11,14,0.16666666666666666
146465,7,13,20,0.14102564102564102
146466,1,1,2,0.0
146661,1,0,1,0.0
146890,1,39,40,0.203778677462888
147126,3,39,42,0.4564102564102564
147136,11,48,59,0.28627450980392155
147138,2,103,105,0.24176660955644394
147381,20,14,34,0.341991341991342
147390,2,81,83,0.18333333333333332
147646,1,2,3,0.0
147720,3,117,120,0.28668694770389685
147767,4,61,65,0.13879781420765028
148366,13,8,21,0.358974358974359
148473,3,33,36,0.13446969696969696
148853,16,21,37,0.6218487394957983
148858,5,6,11,0.25
149433,2,6,8,0.2
149699,2,53,55,0.25616835994194487
150173,9,14,23,0.19883040935672514
150202,13,51,64,0.34711779448621555
150578,3,2,5,0.0
150677,4,72,76,0.19140030441400305
150678,1,9,10,0.05555555555555555
151469,4,23,27,0.213768115942029
151735,1,3,4,0.0
151850,6,14,20,0.4
151885,1,18,19,0.32679738562091504
151949,0,2,2,1.0
152202,3,25,28,0.6123076923076923
152264,7,19,26,0.19883040935672514
152512,9,33,42,0.29545454545454547
152791,2,19,21,0.2631578947368421
152834,1,56,57,0.22857142857142856
152982,2,55,57,0.3925925925925926
153049,1,23,24,0.1422924901185771
153110,4,44,48,0.16578014184397163
153143,2,5,7,0.3
153148,1,6,7,0.13333333333333333
153197,2,34,36,0.22638146167557932
153209,2,51,53,0.22926093514328807
153628,6,33,39,0.11174242424242424
153756,2,21,23,0.34285714285714286
153793,4,35,39,0.21176470588235294
153807,2,8,10,0.3055555555555556
153950,7,10,17,0.21666666666666667
153971,8,25,33,0.3475783475783476
154216,4,13,17,0.5384615384615384
154385,1,7,8,0.2857142857142857
154663,1,2,3,0.0
155144,1,9,10,0.1388888888888889
155145,1,16,17,0.24166666666666667
155251,1,19,20,0.2631578947368421
155490,3,17,20,0.13071895424836602
155638,6,1,7,0.5238095238095238
155640,6,67,73,0.20332480818414322
155716,10,17,27,0.2490118577075099
155771,17,31,48,0.38743961352657
156223,1,20,21,0.2619047619047619
156286,3,13,16,0.44761904761904764
156320,0,27,27,0.245014245014245
156354,1,7,8,0.047619047619047616
156470,2,44,46,0.23737373737373738
156773,4,22,26,0.329004329004329
156780,1,7,8,0.14285714285714285
156886,3,23,26,0.3241106719367589
157019,0,11,11,0.2
157606,4,7,11,0.21428571428571427
157884,2,16,18,0.24166666666666667
158057,3,38,41,0.15519568151147098
158138,0,59,59,0.20689655172413793
158210,3,11,14,0.12121212121212122
158334,0,4,4,0.8333333333333334
158577,5,17,22,0.18128654970760233
158692,1,4,5,0.3333333333333333
158733,1,17,18,0.1323529411764706
158742,1,21,22,0.07142857142857142
158743,1,15,16,0.3
158778,3,69,72,0.28005115089514065
158780,5,32,37,0.3407258064516129
158918,5,21,26,0.19480519480519481
159259,1,65,66,0.5600961538461539
159956,2,8,10,0.32142857142857145
159960,1,8,9,0.19444444444444445
160050,2,11,13,0.16666666666666666
160170,2,6,8,0.26666666666666666
160171,1,37,38,0.16516516516516516
160435,2,28,30,0.18253968253968253
160541,5,81,86,0.14423366455886782
160610,1,7,8,0.09523809523809523
160613,4,0,4,0.6666666666666666
160623,1,4,5,0.4
160627,6,31,37,0.2923387096774194
160723,3,12,15,0.25757575757575757
161283,1,9,10,0.3611111111111111
161446,1,4,5,0.16666666666666666
161585,3,22,25,0.2727272727272727
161618,0,1,1,0.0
161904,2,27,29,0.358974358974359
162417,2,20,22,0.18421052631578946
162605,7,15,22,0.3235294117647059
162874,18,37,55,0.2414431082331175
162876,3,34,37,0.33689839572192515
162949,1,17,18,0.4117647058823529
163479,4,89,93,0.3153728294177732
163604,1,10,11,0.1111111111111111
163640,5,46,51,0.5333333333333333
163652,2,14,16,0.1978021978021978
163687,2,58,60,0.205686630369026
163817,3,14,17,0.16483516483516483
164025,3,8,11,0.35714285714285715
164123,1,33,34,0.2840909090909091
164186,2,4,6,0.4666666666666667
164436,1,23,24,0.1067193675889328
164533,3,11,14,0.2909090909090909
164669,3,3,6,0.0
164749,2,13,15,0.5256410256410257
165397,0,23,23,0.32806324110671936
165968,2,27,29,0.43304843304843305
166318,7,28,35,0.34656084656084657
166851,3,7,10,0.14285714285714285
166997,5,27,32,0.30687830687830686
167171,2,6,8,0.3333333333333333
167495,7,36,43,0.21746031746031746
167535,3,6,9,0.35714285714285715
167554,4,24,28,0.4492307692307692
167632,1,3,4,0.5
167748,3,24,27,0.43666666666666665
167830,1,16,17,0.2833333333333333
168073,2,0,2,0.0
168378,1,14,15,0.17582417582417584
168383,0,13,13,0.15384615384615385
168510,2,11,13,0.41818181818181815
168720,2,56,58,0.2857142857142857
168735,1,12,13,0.038461538461538464
170426,2,2,4,1.0
170529,5,36,41,0.29429429429429427
170561,2,54,56,0.2697414395527603
170599,1,8,9,0.10714285714285714
170861,4,9,13,0.5384615384615384
171053,1,43,44,0.2912513842746401
171055,1,1,2,0.0
171245,1,1,2,0.0
171373,7,15,22,0.12380952380952381
171515,8,17,25,0.19852941176470587
171784,3,25,28,0.23
171803,3,7,10,0.35714285714285715
171937,1,6,7,0.0
172359,7,13,20,0.47435897435897434
173082,3,12,15,0.4358974358974359
173302,1,6,7,0.3333333333333333
173984,3,9,12,0.25
174022,1,27,28,0.22792022792022792
174436,5,18,23,0.0915032679738562
174511,3,8,11,0.25
174878,3,4,7,0.5
174946,1,2,3,0.0
175790,1,7,8,0.5357142857142857
175955,1,4,5,0.6666666666666666
176513,1,126,127,0.17117460317460317
176561,0,34,34,0.22638146167557932
176868,6,21,27,0.45454545454545453
176870,1,18,19,0.2549019607843137
177174,2,19,21,0.3684210526315789
177323,1,17,18,0.30718954248366015
177329,1,12,13,0.13636363636363635
177903,0,2,2,1.0
177949,0,1,1,0.0
178119,2,10,12,0.3787878787878788
178362,4,3,7,0.3333333333333333
178845,1,48,49,0.21897163120567376
179360,0,24,24,0.2210144927536232
179424,2,15,17,0.4857142857142857
179436,1,2,3,0.3333333333333333
179661,4,23,27,0.42292490118577075
179735,5,7,12,0.32727272727272727
180026,2,38,40,0.310099573257468
180275,4,13,17,0.1282051282051282
180544,4,8,12,0.5277777777777778
180565,4,62,66,0.29349550502379695
181986,3,66,69,0.2219114219114219
182090,3,6,9,0.2
182216,2,4,6,0.16666666666666666
182532,15,35,50,0.43174603174603177
182736,1,9,10,0.19444444444444445
182959,4,4,8,0.2
183260,2,36,38,0.25873015873015875
184880,4,52,56,0.1975867269984917
185457,2,31,33,0.23790322580645162
185593,2,26,28,0.23384615384615384
185829,3,78,81,0.11921411921411922
186116,2,2,4,0.0
187452,1,14,15,0.0989010989010989
187548,3,58,61,0.2863822326125073
187783,2,30,32,0.4436781609195402
187841,1,53,54,0.2808417997097242
188247,7,48,55,0.26684397163120566
188279,2,15,17,0.37142857142857144
188292,2,9,11,0.08333333333333333
